,RECIPE_ID,RECIPE_NM_KO,SUMRY,COOKING_TIME,QNT,LEVEL_NM,IMG_URL
281,5141337,쉬림프로제파스타,쉬림프로제파스타 요즘 정말 더워도 너무 덥죠~ 장마는 끝났다고 하더니 오늘 갑자기 천둥이 치더니 비가 내리네요 이 비가 더위를 조금 누그러뜨려줬으면 좋겠네요 날이 덥다보니 입맛도 없고 자꾸 면만찾게 되네요 오늘은 파스타를 해먹기로 했어요 파스타를 먹을때 늘 하는 고민은 짜장먹을까 짬뽕먹을까처럼 토마토소스먹을까 크림소스먹을까죠?ㅋ 토마토만 먹기엔 좀 아쉽고 크림만 먹기엔 좀 느끼하고 이럴때 딱 좋은게 로제파스타예요 오동통한 새우와 양송이버섯 듬뿍 넣은 맛있는 로제파스타로 무더위에 단비처럼 더위를 식혀볼까요?ㅋ,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/5322774f293363e05e2d51161d8b712a.jpg
282,6909286,트러플크림파스타,파인다이닝 부럽지 않은 고급진 크림파스타  이제 집에서 쉽고 간단하게 즐겨 보세요  #오뚜기트러플크림스파게티소스 #오뚜기스파게티소스 #크림파스타 #트러플크림파스타  세상의 모든 레시피 만개의레시피 ,,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/27/2d73db119f616b9d044796326c56c9281.jpg
283,6526433,장칼국수,된장과 고추장  간장이 들어가 구수하고 얼큰한 맛의 별미로 좋은 장칼국수입니다.,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/fc34686fb9919755d58f8be5e049a48b1.jpg
284,5882825,명란파스타,향긋한 봄나물과 바다내음 가득한 방풍명란해물파스타,30분이내,,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/18/b760d4861ef1ca8fb726d95df5a9bb7a1.jpg
285,1572023,닭칼국수,쌀쌀한 날씨에 닭 한마리가 들어간 칼국수로 몸보신하세요~,2시간이상,3인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/22/65bc2939c907273ddd9e264c17c11504.jpg
286,4362138,굴짬뽕,담백하고 시원하고 진한 국물맛이 일품인 굴짬뽕을 끓여볼게요~,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/25/104f3e9a2e3d0fb47ac514299e61d01e.jpg
287,1971825,열무김치국수,간만에 침대  가구 밑 먼지까지 다 털고 화장실 락스청소 창고정리까지 하고 나니 얼굴이 꼭 마라톤 한시간 정도 한사람처럼 빨갛게 달아올라서 장난이 아니였답니다 샤워하고 나와서도 어찌나 땀이나던지 점심을 안먹은지라 얼음 동동 띄우고..열무국수를 만들어먹었다죠.,15분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/571c0f9b3380eed82f7799baa7cb75a7.jpg
288,6830620,열무냉면,?열무김치의 약간 시큼한 맛도 나면서 새콤달콤한 맛과 겨자소스의 맛까지 느껴져 국물 맛 참 좋네요.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/4bac2945ed5a51c8c92ab6de540c851c1.jpg
289,853438,울면,다먹을때 까지 따듯하고 깔끔한 울면 급하게 만들었어도 해물과 야채가 듬뿍들어가서 국물이 시원하고 개운하니 맛있어서 올려봅니다,60분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/02/56846bed2f9a1c1ccd4ac7e5ba20b32f.jpg
290,1032173,자장면,주말 특식으로 자장면을 만들었습니다. 외식 음식 중에서 이 자장면만큼 많이 팔리는 음식도 드물것입니다. 중국본토에서 건너와 우리나라 문화에 맞게 맛있게 변형된 자장면. 자장면은 언제 먹어도 맛있습니다. 미원을 넣지 않아도 충분히 맛있게 그리고 건강하게 먹을 수 있습니다. 가족을 위해 조금의 수고를 아끼지 않는다면 건강과 외식비용 두 가지를 모두 다 잡은 소울 자장면입니다.,30분이내,4인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/17/ff045007cf13cfefd9d703878ca289bf.jpg
291,1564781,짬뽕라면,눈물쏙나게 맵고 얼큰한 짬뽕라면 ,30분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/ae4babbf513c396b2a730e1efaf2ef8a.jpg
292,6835308,치즈라면,치즈 한장 넣었다고 치즈 라면? 아니죠~~ 치즈의 고소함을 더욱 극대화시키면서도 그 느끼함은 조금 줄여줄 수 있는 치즈라면 레시피를 생각해봤습니다,5분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/91703ab5a6b76265254efbffff48b04c1.jpg
293,990147,계란볶음밥,냉장고에 남아있는 당근과 애호박  그리고 베이컨과 밥새우 계란 등을 넣어 밥을 볶아보았습니다. 20년 동안 꾸준히 볶아왔던 볶음밥에 관한 저만의 노하우를 알려드릴께요.,15분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/45316abe6eac66df875261f36d8d721f.jpg
294,4668029,고추김밥,해피투게더 야간매점메뉴!... 매콤함이 매력있는 고추김밥.. 한번 만들어 먹어봤는데요.. 완전 중독성있는 맛이더라구요... 그이후로... 간식 및 야식으로 자주 해먹는 메뉴가 되었다죠..,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/2cc645115e4ecb0c878774c005e50733.jpg
295,732981,김밥,오늘 올릴 요리는용 ~ 간단한 재료들로 만든 김밥인대용 ~ 이름하여 < 신호등 김밥 > 이랍니당 ~ 캬캬캬 ~ 김밥 속에 들어가는 재료가 딸랑 3가지이지만 ~ 오만가지 재료를 다 집어 넣은 김밥 보다는 훨씬 맛이 쪼아용 ~ 헤헤헤 ~ 그러니까 꼭 한번씩들 맹글어서 드셔 보셔용 ~ 만들기도 열라 쉽당께라 ~,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/7c2495e9aae42d1cf503b161659d3987.jpg
296,1612982,김치김밥,간단히 만드는 매콤한 김치 김밥입니다.,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/4ad67d0dff954388cbb51bd2ce5421e3.jpg
297,1434380,낙지덮밥,쫄깃쫄깃 낙지 요리를 참 좋아 하는 편이랍니다. 남편이 매콤한 요리를 좋아하는터라 결혼 후 저도 매콤한 요리가 점 점 좋아지게 되더라구요.,30분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/06a8fb4e977cb608c12a976d167261fe.jpg
298,6875894,날치알김밥,저는 김밥을 참좋아라하는데요!!항상 속재료만들어넣코 김밥을 말다보면 기찮아서 후회하곤합니다ㅠㅠ그래서 초간단 간편하면서 중독성 있는맛을 뽐내는 날치알김밥을 만들어봅시다!!!,15분이내,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/09/05/d5a0975451aa2447510eda24bb0439c61.jpg
299,1308926,닭고기덮밥,이른 아침을 먹고 나가는 남편도 한그릇 뚝딱 해치울 수 있고 재료만 준비 되어 있다면 만드는데 5분~10분 정도 밖에 안 걸리는 스피디한 한그릇 덮밥..... 손쉽게 제가 이전에 소개해 드린 참치액을 이용해서 한번 만들어 드셔 보세요. 그 스피디함에 한번 놀라고~~~ 그리고 그 맛에 또 한번 놀라고....,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/039623ba7108b93829075c6bc347313c.jpg
300,1794162,돈까스김밥,아이들 소풍 도시락 메뉴로 좋은 돈까스 김밥입니다. 일반 김밥과 달리 돈까스가 들어가 더욱 담백하고 든든하답니다. ,60분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/50d30431b758146254c58b65e0f58a05.jpg
301,1619742,무밥,건강한 한그릇요리 무밥 만들기 ,30분이내,3인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/8fd98f849bb7754ae93510f83c885347.jpg
302,4966347,보리밥,여름을 앞두고 다이어트 식단을 짜 봐야겠다는 생각에 만들어 본 여름 별미 감자보리밥입니다.,60분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/4130c5e13538a3c482df727237338017.jpg
303,420112,볶음밥,오늘은 꽈리고추의 매콤함에 홀딱반해서 춘권피 볶음밥을 만들어 봤어요.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/11/d75a7af51a97541bc74ea7059e2998dc.jpg
304,1107800,불고기덮밥,몸에좋은 한우로 맛있는 불고기덮밥을 만들어보세요.,60분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/20/c32c1c039defe077b21a6b4d44c87eda.jpg
305,1071680,새우볶음밥,고소하게 씹히는 맛이 좋은 새우볶음밥입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/bb9abd9cc91ff9224bda4ab55847ba4a.jpg
306,6860829,쇠고기김밥,등심 고기 구워 먹고 한팩 남았길래 다시 굽기도 애매한 양이기도 해서 살짝 재워서 야채 푸짐히 넣고 양파장아찌 넣어 둘둘 말아 본 건강만점 쇠고기김밥 이랍니다. 뭐 특별할거 없은 흔하디 흔한 김밥이긴 하지만 바쁘게 살고 있는 가족들에게 맛있는 집밥으로 정성껏 둘둘 말아 보았네요. 익숙하게 말아 본 감칠맛 좋은 쿡여사표 김밥을 올려 봅니다.,60분이내,3인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/16/86e6a9d0aba9c7d0c2db59f6390059fe1.jpg
307,1721405,쇠고기볶음밥,찬밥이 많이 남았을때 만들면 좋은 쇠고기 볶음밥입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/21/12c2f0827cf8467ae4a5f078daef7f97.jpg
308,6851895,순대국밥,자취생 요리 두 번째 시리즈  초간단 사리곰탕 순대국밥!  세상의 모든 레시피 만개의레시피,30분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/06/30/b391d576c178e502bd5df850133bfd741.png
309,818895,알밥,날치알이 입안에서 톡톡터지는 고소한 알밥입니다.,15분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/30/5af61677fd6bef28f87f215a939fcc5c.jpg
310,1615827,육회비빔밥,저지방 웰빙 부위인 우둔살이 맛나는 육회로 변신!!,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/328ae88fecc7fa0e10ee1e7cf43fcbc6.jpg
311,1656516,제육덮밥,속을 든든히 채울 수 있는 돼지고기볶음덮밥을 만들었습니다.,30분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/17/fc8c3f06c2e4036be6f2522c5bc5f82e.jpg
312,773263,짜장밥,짜장면은 시켜먹으면 편해서 좋겠지만 집에서 만들면 제철재료로 영양가 있게 만들 수 있어서 좋은것 같아요. 오늘은 짜장밥으로 만들어보았어요.,60분이내,5인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/11/a05a9d0f3fe916cb36f0f719bf299111.jpg
313,4407556,짬뽕밥,닭발로 육수를 만들어 진하고 개운한 짬뽕밥입니다.,2시간이상,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/24a1e1d2c95f8149929f4aa557425385.jpg
314,6901841,차조밥,늦가을 또는 초겨울에 햇잡곡 나오잖아요. 오늘은 차조밥. 차조는 고소한맛을 가진 잡곡 이에요.,60분이내,6인분이상,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/12/c42f47942bc23b6ffb05b2753005f5b61.jpg
315,1187008,참치김밥,소풍이나 나들이 갈 때 도시락으로 좋을거 같아서 참치 김밥 올려봐용,15분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/42d30033fa59d63b3f41fb85ba35667e.jpg
316,6834201,참치마요삼각김밥,예전에 일본인 친구와 놀러를 갔었는데 그때 친구가 직접 만들어 싸온 참치마요 삼각김밥이 얼마나 맛있던지 그 맛을 잊을수 없어서 오늘도 만들어봅니다~~ 일반 참치마요와는 맛이 좀 다르답니다. 약간 코를쏘는 맛이 전 처음에 와사비가 들어간 줄 알았어요 그런데 만들어보니 그맛이 아니더라구요~ 바로 비밀은 겨자였어요~~ 느끼함을 싹 잡아주는 아주 행복한 맛이랍니다.,15분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/12/e0414a1b453625f64abb9019793189891.jpg
317,1146707,참치볶음밥,한끼 식사로 너무 좋은 간단 참치 볶음밥 만들기 입니다.,30분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/26/422553a64e37501c11023600c413f806.jpg
318,6887293,채소김밥,한번 먹은 반찬에 식상함을 줄이기 위해 반찬으로 김밥을 만들났더니 애기들이 잘 먹어요~남은 반찬이 잘 활용 된거 같아요,5분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/14/7b3448e4a73066b30a3893c87cf5b2691.jpg
319,6871015,채소볶음밥,아무것도 하기싫을땐 볶음밥 만한게 없죠^~^ 집에 있는 짜투리채소로 후다닥 만들어 봤어요ㅎㅎ  ,10분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/06/10/b84c188d2ccd87c86ebb3210038a16591.jpg
320,6836580,표고버섯볶음밥,쫄깃한 맛과 고소한 맛이 일품인 표고버섯볶음밥입니다.,15분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/22/4e3f39d26a9eef7e3bceb49266f5c1ba1.jpg
321,1803555,하이라이스,가마솥밥으로 만든 하이라이스 소개해요~ 저희 딸래미가 무척 좋아라하는 음식이랍니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/c5c06c7e29e5f35a305213fe20274272.jpg
322,4545652,현미밥,웰빙 건강밥으로 고소하고 맛좋은 소고기 시래기 김치 현미밥입니다.,60분이내,4인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/ee6b14a6031190bd8b65f628d7d84814.jpg
323,6948938,흑미밥,흑미밥 만드는법 비율과 물 조절만 잘하면 됩니다. 몸에 좋은 흑미밥 만들기! ,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/21/c74daaa4fe57d5c81ce2e7938e6789201.jpg
324,4982678,곤드레나물밥,요즘 반해버린 곤드레나물밥과 곤드레나물 볶음을 소개 합니다.,90분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/0fee0b9e4a4581fefbbee3bb55485685.jpg
325,671381,국밥,오늘 아침 메뉴는 모듬 국밥이랍니당~ 짬뽕이랑 콩나물 국밥을 섞어 놓은 거랍니당,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/09/9e900cbd6830077c8c3c50680678f905.jpg
326,6839228,돼지국밥,정구지를 듬뿍 넣은 돼지국밥 만들기. 부산의 명물 돼지국밥따라하기죠!!! 돼지 안심을 이용해서 맑고 깨끗한 돼지국밥입니다. ,60분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/12/05/7ce925d9723c4341b596b1950ffd35e31.jpg
327,2019598,멍게비빔밥,바다의 향기를 가득 담은 상큼한 맛이 일품인 멍게비빔밥 맛있게 만들어 봅시다.,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/11/2fd66f2e7e9122f714d1585a8bb38b18.jpg
328,3914829,멸치주먹밥,고소한 멸치가 들어간 멸치주먹밥 만들어 보아요.,10분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/17/afc413fd7a0ddf638e110e9a404bf60a.jpg
329,2310807,묵밥,여름이 가기전에 시원한 묵밥 한 뚝배기 하세요~! 김치만 맛있으면 채소는 냉장고 사정대로 깨소금 듬뿍 넣고 션하게 묵밥 한뚝배기 하면서 여름이여 안녕 하고 싶네요.,30분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/a070b6ce705dbf3548714fa576567d23.jpg
330,4371767,문어초밥,쫄깃쫄깃 맛있는 문어초밥입니다.,30분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/0984e275933da5a9d619b2c80ba745cf.jpg
331,6932807,삼선볶음밥,중국집은 고슬고슬하게 잘 볶은 볶음밥이 인기가 많지만 그중에서도 삼선볶음밥은 오징어 새우 해삼 등 재료를 듬뿍 넣고 만든 프리미엄 요리 입니다  ,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2020/05/16/d0e42c01d941eda6b084dc94fe7ee4301.jpg
332,1871348,새우초밥,간단하지만 폼나는 나들이도시락~~ 통새우초밥도시락입니다.,30분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/fdcad997c7b356bfb0cb66ce0da638c1.jpg
333,4354511,새우튀김롤,새우튀김은 남녀노소 누구나 좋아하는 음식이죠. 오늘은 새우튀김을 넣은 롤을 한번 만들어봤어요.,15분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/90e2fdfed509f45d28935f269ee1749d.jpg
334,1588388,샐러드김밥,상큼하게 즐기는 샐러드 김밥입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/2a7fe802261997394dbf12db1b806b28.jpg
335,5307876,소고기국밥,뜨끈하게 먹는 소고기 국밥 소개해드립니다.,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/5889787b36600ee0181a1f6cad54d1ab1.JPG
336,1876120,소고기김밥,요즘 한참 아이들 유치원에서 견학을 많이 갑니다.. 이제 저희 집도 두녀석이 나란히 유치원을 다니기에...아무래도 도시락 싸는 것도 아이들 챙기는 것도.. 두배가 되었어요.. 그래서 가끔씩 김밥을 쌀적에  좀더 심플~ 하게 갈 수 있는 방법을 모색하게 되네요..몇일전 아이 견학때 싸 준 김밥인데요... 간단하면서 아이도 좋아하는...소고기 꼬마 김밥이예요... 작은 사이즈라 아이가 한 입에 쏙~ 넣어도 좋고  또 재료들이 다진 것들이라 씹어 먹기에도 편안합니다.,60분이내,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/12/7cbbbb50253d0684c816e1718c8fb4fc.jpg
